"","class","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15","feature_16","feature_17","feature_18","feature_19","feature_20","feature_21","feature_22","feature_23","feature_24","feature_25","feature_26","feature_27","feature_28","feature_29","feature_30","feature_31","feature_32","feature_33","feature_34","feature_35","feature_36","feature_37","feature_38","feature_39","feature_40","feature_41","feature_42","feature_43","feature_44","feature_45","feature_46","feature_47","feature_48","feature_49","feature_50","feature_51","feature_52","feature_53","feature_54","feature_55","feature_56","feature_57","feature_58","feature_59","feature_60","feature_61","feature_62","feature_63","feature_64","feature_65","feature_66","feature_67","feature_68","feature_69","feature_70","feature_71","feature_72","feature_73","feature_74","feature_75","feature_76","feature_77","feature_78","feature_79","feature_80","feature_81","feature_82","feature_83","feature_84","feature_85","feature_86","feature_87","feature_88","feature_89","feature_90","feature_91","feature_92","feature_93","feature_94","feature_95","feature_96","feature_97","feature_98","feature_99","feature_100"
"sample_43","Class_A",4.14354363373735,2.54832016070383,6.4127553551226,4.54054116788644,3.94504216884303,4.92433463087181,4.26019249286202,3.50987556466301,4.35913415377843,4.41614068454039,3.71196797934665,3.67348184502129,6.16105716943073,4.85108634774945,4.11166355429049,3.72582353444226,4.13195033060441,4.33202373063863,3.46717665788407,5.69071997354181,4.86867319778392,6.84870890446307,4.3310237149587,6.35929922653227,4.05704579973563,3.21199592589613,4.30287693627124,4.5793663162771,3.20352862240914,5.91558380719527,5.17499735169079,5.60883096452502,3.34723989452225,4.38757032179424,5.48870207461485,5.30289702747255,5.44093329830287,3.64062585828224,5.20910292453335,4.23765341038086,5.09645732925181,3.90500279354649,6.136713637453,4.37208623268994,4.7844931011419,5.61871204910394,5.68278560329177,4.58692902490905,5.03744891334372,3.80271258129545,8.09931361769662,6.77614348284752,6.32210004608382,2.99501721498023,5.32635577129545,6.00891748994746,6.16418747309188,4.81492156947737,4.82857063434024,3.32370502033506,4.87774462454553,6.72070710756332,5.89238115254558,6.20900281622063,5.47574876669807,5.88548182019131,5.00425024735675,6.2346104852714,4.82278728994798,6.01012596840067,4.9698290335759,4.73312745917315,5.53615760363177,4.97580912244429,4.53559497953942,4.49542293975489,6.00944531460521,5.02753540140295,4.34223513546285,5.37168311859912,4.74027083909219,4.47983743568382,4.32557394313188,5.67852755319652,5.6860837053969,4.89524117181019,4.2513798909216,5.47309325865461,2.47666809423104,5.51676696787501,3.77875832593191,4.67605949849206,3.47975162912393,5.63702681207178,4.36450072953919,6.12875341177435,3.47901125833081,4.04941892281786,5.18478275530112,4.14190592549668
"sample_44","Class_A",6.829220480987,4.89875703473892,4.21473626883208,4.82663703134551,5.088417409452,4.70329771109644,4.28289372469148,5.66051942184221,5.15225454504635,4.98221916570233,5.49222925546579,5.22929543468126,5.18900610144387,4.54569045548986,6.07793845022094,5.65031236422698,4.13873654633803,4.35693620334254,4.68659896819553,5.57230577646999,4.31472742017132,5.76384298777758,4.40863234312578,4.12165063612287,4.69762484360256,6.05568767565082,4.3091998004677,6.33793323667665,5.61699117358354,4.13649863419991,4.43277520971076,5.22321766374053,3.5133527124345,3.96961618902688,7.02462108648759,3.93635691710592,4.58838118203363,6.81575823349267,3.86695129161044,5.231647262988,4.73649910642389,5.81788802249447,6.17875507597379,3.25591481355704,6.31281750472866,4.25820975943797,5.59543610429728,5.5269321172151,6.16029565788514,3.97633693631853,5.05775901245994,6.49017559488683,4.12801200148025,5.43431401107409,4.25669656433985,4.7808106395244,4.56971408097959,7.182471111533,6.12572900728496,4.59575660622893,4.65936013799022,3.2478636181972,5.09675125641351,6.89216427599442,6.20334430106012,4.7819206804591,6.12134636872915,7.72272611534444,5.56297338349203,6.01231911873912,5.56412581906806,3.61303573499597,6.40283786790804,5.14429578580666,4.09248827011085,6.17668376962824,3.55082857649028,4.12127950143838,6.39453081579256,4.15288177564912,4.98749741115186,4.47415049737152,5.50405195679493,4.4884494126079,6.93928951684032,3.69164447587466,4.98732530477092,4.07821326790833,3.4969288433399,5.53743867972593,5.16154490088033,4.49564217161066,5.12415607631109,4.46176063603425,6.10232534682077,5.76193293733351,5.3923672655443,5.09136247298429,5.44059283450658,4.24982697615635
"sample_45","Class_A",5.27926902024776,2.89808286456602,5.94402200371051,5.8667434549158,7.3872742237743,4.16695780495412,6.26379527838192,4.76225926148009,2.50098963822577,3.62641816127614,4.49323127546362,6.36200919169991,4.42705281078737,6.53620792904812,5.19140880399715,5.85470340606264,5.39577959655171,3.88416243772867,2.75880913185327,5.27512297190346,5.20415454097884,5.0368714016741,5.18016698109115,4.89092773714833,6.23632188099295,6.36235254322359,4.26503881619108,5.47429175168016,6.31481657611129,5.71123177182644,5.72405825147237,4.69549608391369,5.66734269869633,4.85522782027614,5.10607179552335,4.74613904712956,4.84849391898148,4.15105914264013,4.16175109930301,6.69934938687909,5.56155143171225,3.45974302861116,4.88025246248238,5.0343892451436,3.01334103611084,3.74147257182876,6.55467179418487,6.23725003373166,2.77062771093836,2.8633919352218,5.57322489046044,4.38792049282599,5.78040931752916,3.93943112655172,4.9244404111965,4.85792284755595,3.69050420497591,4.46095717595397,5.68014758061537,7.019645735382,5.25760292731337,3.87566913654259,5.17004126778613,5.35322825024493,4.85257018784619,6.15751190529596,4.43345093626828,4.57825465551273,7.85097521587176,6.18401492733143,6.10111172161696,5.14038187632055,4.53957058560535,3.86116378757809,5.49936585460664,3.74621582840492,5.09790750001892,6.37028415676697,6.26018947541036,5.88560761782805,5.3160759600014,5.42242915984852,5.26258182033747,5.66028237751038,4.73862482484005,5.02058528304455,6.24506494206321,3.68088606895714,5.18281733457831,2.90148756030838,3.16031292899129,3.96741940268354,4.82542611296472,5.54861389428191,6.04206600612002,5.01302107524944,6.06184271892466,4.78652423362759,4.89344384098167,4.40489656373433
"sample_46","Class_A",5.41648685784428,5.65683926693973,4.80067761233813,6.38629989933193,5.19835732978721,4.83196869588962,5.00488792208853,6.42192268744688,4.69397213536546,5.45685414488871,4.37080592824385,5.33929417551695,5.3802268096284,3.50994149304611,5.68607476130078,4.84176969991462,5.34261797846958,3.90042548154038,7.1670025380852,6.77671713227338,4.74588746915003,5.77562429364455,3.34468207969254,3.99187059467805,4.5113263228987,5.46016550681708,4.5063246337671,5.6188105437172,5.06497533301437,1.93318781049593,4.65723160985289,5.31582034095042,4.12235260022861,6.32443892416686,3.10039215976525,4.61744527554126,6.29226746270945,4.83058187547326,4.87661064913302,5.89290120872316,3.66795927591837,4.72882822329732,4.38038139369534,4.92813230427832,5.8655983747919,4.58255016057603,4.88024499616145,5.23186684001714,4.07021942333763,4.07808421573885,6.43179997338023,6.63450248930119,4.34482143949365,4.20971593722505,5.89973024189487,4.27178195616874,3.85771310106687,5.87354436254286,3.89209343869524,4.73466088998112,4.78195432346093,4.90596071951425,4.41854702410502,4.56431898766147,5.1922436161328,4.99328769910636,3.88290907210763,4.49501747296504,4.5260730672027,5.6989469138481,4.43035632561958,3.40047545947362,4.35411512465019,4.18367350531393,3.57629013565035,4.05417162082411,4.58533585205239,5.35554778822722,3.90765701130121,5.8085896650901,4.90837702595432,5.12829290651188,5.62980680072355,4.90320365482373,5.18511081277578,4.7107253764151,4.44963052702088,4.96847291182198,5.13225552934646,6.88773213463305,4.849251776636,4.21768057196405,4.93075431051586,7.04395522313019,6.38914949752824,3.22953592836622,6.92720977195463,6.3096821475071,4.86315893075906,5.34012698749992
"sample_47","Class_A",4.98680070638971,5.98810594925946,2.74610943711174,4.81672167106248,4.31212350160198,4.29970477323,5.75597287922165,4.87897803444502,5.21931910819121,6.53105204742866,5.14976930834562,4.52684458032529,5.71201594300683,6.89478385171027,6.07881067849865,4.74847060493774,5.64656370878421,5.4452877208797,5.55892466655883,4.79329061388012,5.14064340989902,5.35367011111827,4.67487186652745,6.20439629949017,5.44126003079606,4.9157323097159,5.54357946873388,4.53585246540767,3.69993926876555,4.51106532600848,5.65208502490974,3.99203723895401,5.87921310670064,6.13033573134135,3.1978920773349,3.74395744261919,4.18481566115439,6.57963823274331,3.81585191319699,3.12582681146142,5.08979870059106,4.169493938136,6.2166647055028,6.28277306129113,4.75816134912298,6.44978574832312,5.37820568862609,6.21891535021057,5.70604972531687,2.84993840913443,4.57841014872006,4.08697704511874,4.84480176470013,4.03749116626571,4.58503722891764,5.49501940470177,4.55478781686512,4.21312727932006,5.09340553875739,4.23558387999614,4.16423097232288,4.58100344487291,4.77133194453957,5.56392566089727,6.12602096331261,5.13239794591753,5.01395463294409,3.63839697675404,4.83252441382853,4.46461264062008,5.42632427736218,4.00508382935167,3.83582635113558,5.08592780390099,7.32721186380309,6.50954218897563,5.22024198574671,3.71928057070485,4.60823734906984,5.65336476300571,3.00595428197493,5.3325743854485,6.1550013685602,4.5860759183894,5.0540650250802,3.49221733232576,6.47494130981622,5.60135995700131,4.46440760088259,5.33879269244751,4.86504620372399,4.29247496259312,5.5196642840526,4.43273284600939,5.98174438952929,3.4278521060856,4.82715326246676,3.93570875639232,5.58800187861763,4.28469403649751
"sample_48","Class_A",6.44627028627707,3.25504832445777,4.20165857486267,4.68807861594797,6.15209038540407,5.10039393211094,6.36048711149893,5.16882394688202,5.40081577331797,5.31140295848471,2.4904250584561,5.48892942377488,4.70227114906316,3.90217487165528,3.41625940148613,4.20304566532373,3.03572542206577,3.65482107581203,5.21294370609975,3.93063089081241,4.74077498114961,6.52574065537666,4.11864667315091,4.35818378068357,5.62277440543549,5.70619459125277,4.46556141653354,6.02567190963693,3.77602647467708,4.31948890704542,4.71427571061556,5.21556389030152,6.73699944097709,4.24412806602334,4.11462208713077,4.36768783879217,5.06235718676951,3.83087479974119,4.18931062357568,4.07515023932876,5.23295457661428,4.38557292300755,5.28003347878901,6.94905459266078,4.10096556427364,2.82767208733344,5.46237522155056,4.79781136444709,5.17193317619926,4.7618966553161,6.09458713176895,3.94926344161202,6.41000307377447,4.42699593008377,5.73108497435885,4.93454804271945,3.21442152847774,3.78338492528008,6.06511193706078,5.09130439833666,4.10636799523433,5.91016679581867,6.32697156747765,4.5968093019416,5.89931650765149,5.19748934830468,4.0105659613335,5.68291262289978,6.17461858402675,5.36378469501366,3.6980743234574,5.60249387802794,7.35514661925107,4.28255486167116,6.43414678912832,3.75812494469161,4.44278598855341,6.05355445858552,4.32682049510092,5.98573812781513,4.82939726349096,4.47123914405285,5.51884325169519,5.61154283710275,4.58080484614956,5.92280522448286,4.49101447879717,4.49578233073413,4.25887130284804,5.31719758366165,5.75333600643073,3.63010043876429,4.23340266620966,6.33730798665417,5.64579351710461,5.676772602773,6.38900675397241,6.72846929776742,5.1557256009305,3.2852064766122
"sample_49","Class_A",4.70866464626011,5.95929955430773,3.94321148325145,5.11360619349719,5.12896821350549,6.02332132276867,5.74240360536606,6.54777202195424,5.13524516874514,4.61701193384244,6.67074037406112,2.58307439606213,5.89554994221183,6.30292171366201,5.13506347592124,5.75884943862209,3.7589289837407,4.89289157029671,5.47627957625579,3.65999606427011,6.12848522077116,3.49265305800631,4.82924917114596,6.63222585436249,3.91981850705531,3.80910436027698,4.90205404497979,5.3760352488307,4.2276646834343,5.21260620210234,5.00024616674856,4.97203492961159,3.82164148854586,5.13923849131276,4.2805886771426,6.3399575037325,4.38877425804999,5.68451398017836,5.86307500655937,4.22475337991277,6.49496196858599,6.04465817848045,2.38134117733222,4.07743460488286,6.98968569797188,4.74109818374458,3.51740939340585,5.31942656470135,5.71960464434243,5.3946321548844,7.0990505260789,5.57085967922502,4.40117546727519,3.92346075238483,3.30828989027694,5.0280363872501,5.67621652119748,3.13850484576704,3.89251756870109,4.42514800081388,4.15601176000612,3.83540851738415,4.74033763403791,5.88125583373492,3.43309907620262,4.38345371064121,5.56389511004283,6.34166139255885,5.97540496549921,6.61915510424254,5.49517933997682,4.57129042136852,6.47287650875501,4.11343515295392,3.78552385475612,5.33865180366955,6.14443214289208,6.1166291037357,5.18046780291674,5.32896961960303,5.64327618389628,4.13613674764348,6.13546157097133,4.23356361913239,5.94549061380176,5.48368046720279,4.41946188186039,4.34180914651328,6.21688106194784,4.07406079998646,4.61012932675195,6.16958218124281,5.32617095477305,3.86325688508816,3.57114889249099,5.83458557321098,6.19885911032228,4.99205091307119,4.40300180511669,6.18850591981989
"sample_50","Class_A",6.52561026643098,5.74576577792367,5.81334134690749,4.69971392747819,3.82004995582896,5.56318233199004,4.89447284228582,5.00945152666377,4.13355651986368,4.90031970538659,6.30165604293717,3.66738381970121,5.64387601260852,4.74320470232603,4.73567208734752,5.10082919280876,4.77893326546517,4.49814415116612,4.61650426495654,3.96168821814002,5.44018217703266,5.3132744924214,4.29163147939168,5.21668664703414,5.86206737694335,4.30792406911554,3.46901720133726,5.75204033279823,5.22196225513092,3.93273387870377,6.54300778109162,4.18830071132945,4.95469100794202,5.41466116205881,3.9431362198467,6.42714463916671,6.36786269270545,4.73800148475737,5.71024345177147,4.83498180951871,2.27378888914093,5.12396468498648,4.13512040323677,3.56326384660674,4.03399640381569,4.05697909336265,5.20936482427168,3.7014152790409,6.18609057556372,3.57192342959504,4.20733606321698,4.1740540699574,5.32721470957462,4.4876036641518,5.58637460396059,4.12636672083105,5.32974038522632,3.56829068182467,3.97764507832391,7.24405827742947,4.08334504208195,5.5670212144592,6.62211535411144,3.64993398113767,4.59069517713398,5.94863077986034,6.33640822240459,4.33156377679343,3.44905346361024,5.52338675418387,4.82590631204038,5.0862902986444,4.54617763391579,5.71099737467975,7.04254362490341,6.20300868679041,5.49820024938316,4.98088338389226,5.24661191104383,4.24515031500117,4.92354865072996,5.85431859038318,5.76559262485615,3.04046402400588,5.13270096103247,6.19952028088484,5.73080064011067,4.71503903166758,4.19233964250815,4.67828340149788,5.57885760447106,4.09306939708354,5.9750616207479,5.77964637377949,4.48476461748215,3.35448637381791,5.59341763062562,2.81592337678862,4.24807590159583,4.31295955563046
"sample_51","Class_A",4.68772852766439,6.62673066288052,6.14466041038774,3.51805979254115,6.08969113753107,2.55646641312768,5.82040657979981,4.89626058530035,3.89506487254231,4.50364885777485,7.27515900547352,4.50597529669007,4.64495782991759,4.44701911558794,4.68458550285062,5.14724499401199,3.68272853438771,4.62146360413817,5.95327207127785,5.07840356905794,5.30053746496978,4.17331548376324,4.60980123219437,6.4663042158046,4.26811851735515,3.40471092853327,7.09705099930271,6.13444475531843,2.6728475671236,3.14809423130398,4.46669010643698,4.45743107254212,4.12075398842971,5.07145383718855,5.10028524877846,6.34460512580929,5.34818492071478,5.12816480823272,4.66846643380242,5.37933298351463,5.7285715509038,3.6886955465035,4.79801314226147,6.92054993263977,6.43106709161438,6.46272458081645,3.7045091682907,3.86368511540508,6.02640595862688,5.35111380293378,6.51612252868317,5.38511256956502,3.81049130156561,4.87999052623623,4.08978856912702,4.25183392897359,4.76729902802819,4.02614691968767,5.12051879772685,5.58454330572285,2.97402146332982,5.27749009275045,6.59379303437058,3.99228507636979,4.25136454499384,5.56595514327811,5.70892886965515,4.27489731298474,5.37279712655656,6.48135983728223,5.36925613865034,3.46489625913388,4.98836206439797,4.44494341772196,4.39742614943851,4.82721806932413,4.60797998086689,4.0037951123553,5.21481943564999,6.12979643173937,4.93120567119689,5.10805501933851,6.07448876331455,5.76488619251392,4.61768596797461,6.02475754806165,3.5721847004511,5.39099154324553,4.67845533701386,5.24026361545037,6.37959650404606,4.81991973854892,3.74263519411776,4.10574585742872,5.18185554243515,6.67714466147539,4.26760110580338,4.92356292336918,6.26763714745703,3.87591798440599
"sample_52","Class_A",5.49737445017911,7.44990158593135,4.70094654721144,5.64574638302373,5.60391153703135,5.69653532782445,6.3700288508287,5.72490162047588,5.77552929820933,4.67408426197426,6.56132913812185,3.86997980802817,2.97219592435036,6.8531522025161,5.09829487167989,5.97853470010784,5.80131083536594,6.45060841462679,4.31978748896223,4.67734355165493,4.96838493191293,2.76900268238491,3.80256388002914,5.88775573475703,5.40259521386622,5.61041466923645,4.71567695921604,5.62704577088225,4.78565791516039,5.02077650754777,3.08873838196165,3.60630164857545,5.24250709686158,3.29033977049161,3.05639103528453,3.27512721632092,6.04593406435997,4.22806911835867,4.73778238698113,5.87991004393041,4.97925153668035,6.39238774116205,4.91143286329053,5.69450988445845,5.40718780183918,4.44798938244801,5.70872076925762,3.27390115665577,4.30410145295732,5.54962118790215,4.33022386668277,6.10610006261253,3.24383922306725,4.90441487416987,6.30074620284037,5.14195098131361,4.58829679999622,4.00912812479431,4.77838216914139,3.79192470597714,4.98147604788119,5.28955485004891,6.36061420603011,5.44195890007159,4.72322853402715,4.39181234891781,6.01484097469266,5.02083669666982,6.47037370350037,2.74627928053535,3.70233726533852,5.3578926676118,5.84592644585459,6.03892152914573,5.37194386064458,5.37816530206671,5.67182871889533,5.54488263919851,6.49752790141389,5.56954247083758,5.2343001353721,4.24557113828571,7.43978820686791,4.40576169608607,4.62204609798292,4.89998701048494,5.73743546956902,5.31516127154304,4.26061911787705,4.188001893995,5.69160973864691,5.12894882821617,5.39294242501097,4.37697071406594,4.55818001143834,6.33478642483976,4.38638630698915,4.76083191858542,4.13490699142528,5.41310720893326
"sample_53","Class_A",5.32150271470681,4.10656035147712,5.85283783051141,4.57429272977639,5.00631033732042,6.37111904906237,4.96509561885756,5.10015331270389,3.56179624955993,2.02187866603059,8.09641195961249,4.23690477048707,5.42668097316546,5.77695004439098,3.62138444794103,5.63705912998624,5.634422996753,5.28544624944483,6.98965843450222,6.84346544859563,4.37784815942108,4.35828429891483,3.18425305890578,4.64850563181006,5.46458454047313,4.5467539646771,5.40630687877012,5.27807896897435,4.31961858375289,5.890022517145,5.86392296367453,3.4234179184716,6.00391928361511,3.23156880122115,3.96738192755629,3.8728449396335,4.25387181401495,2.96511635786994,4.59821759935396,4.12310789990391,4.53805206662891,5.2639771206111,5.21689609218905,4.00144074877915,6.31405254053451,5.13248092231071,5.33685175615083,4.75031830610515,5.51949758952626,5.68518548902794,4.74087802889414,5.18912345440478,5.52942694562742,6.26079218171431,5.03036679222125,4.66744026046143,3.54967209265734,4.37274690427973,6.2015673489013,5.77086369019053,4.52160530026233,4.8819428972053,4.76711789682424,5.72688050563652,5.97203553011381,5.40261329352968,4.44272767772089,5.61981258185743,5.28771362814013,6.92951604649254,3.32854605640458,3.29062012816881,6.39348525594097,4.80281210307717,5.19296634944165,3.22655601837889,7.40226215355466,5.29936289719276,4.45011131138893,4.76689569517533,5.33452353882841,3.79837910794839,5.10938470192335,4.53992480652907,3.39292007457336,4.38541183112972,4.88050726413822,4.42232201431121,4.8193739526865,5.00844896109577,3.56761773973192,5.31986979025776,3.75938278920039,4.9666427953366,5.41690454656769,6.26535075401462,4.38390437443233,3.43653831644529,5.72206196193071,4.86551418480783
"sample_54","Class_A",3.47160556095388,6.02090281839345,5.16292397007182,5.13255131133711,4.37572425393095,3.69791045470986,5.52086361907615,4.26213352599253,3.68438830124537,4.04559958826622,4.50350288279553,6.55894255079184,5.25296264126107,4.18084533086163,5.79751372892807,6.9094635622922,3.56255887171211,5.91752081682813,6.92884429902428,4.24969154698424,5.88089490622048,6.23284593015861,5.1365292501393,5.51045420893915,3.48252132703425,5.83195131178495,4.83362268964754,4.83042236510094,4.16473999921363,4.2870537167959,5.28318618504706,3.37759268731516,5.31278338506126,6.05788460391677,2.98973669405091,5.63094762346102,4.61119226545008,4.69409418795836,1.55915015817629,5.1846620689988,5.95291995927812,4.50063496869415,4.47855156297783,5.85973527763992,5.66506585424829,4.31610437297767,5.29663983870276,4.54427260640607,5.22604391668151,4.73435484133857,4.91238955162603,5.26091973245,3.65615480545595,4.9827590180273,6.24671236235313,5.63971314629031,4.18633550073339,5.0291558380079,5.34159707131605,7.65827140896348,5.58701366946661,4.92438202496637,6.16195048562996,5.96199889846198,3.83474638166249,4.32247248442558,4.57231927357363,5.47740433055681,5.13062646418808,4.8358631283469,3.80778632589656,6.29473270387208,5.85025464516326,2.90615400610919,5.83534516389783,5.14414887872129,5.45727550344505,4.24987438097891,4.8480551396943,3.52788112276481,6.19623610695334,6.92310532117503,4.99310734595441,6.02136031039514,6.02340829311205,4.92481944728744,4.95828144776922,5.9962253306338,3.52306452301695,5.6993409304977,4.69282222529168,3.98011030200897,4.05006104770842,4.72096295289062,4.54362942958131,4.58276825788112,5.6045731389096,4.71280968138221,5.83442632505935,5.66922352398266
"sample_55","Class_A",4.77224708970201,5.08758549171105,4.00490931435275,5.83669046308239,5.49041702951058,5.48523431810084,6.47933668501023,5.07389857423031,4.61404142714434,4.4683469479225,5.78046283070647,4.40930617454573,5.58880039846352,3.66472984449374,4.81907149789305,5.4325964184632,4.6447061800443,3.51156748498134,5.15916705524939,5.06295368680668,5.03682271788242,3.11499105867801,5.25778687782744,4.01660825456013,3.25880979988215,5.18918830599714,5.43048762872806,4.76315199112314,5.77536478289037,5.02561986076131,4.0474853911841,2.50650270555363,6.04870018725149,4.52782477872582,6.0445117127312,4.72484472582617,6.2812812455593,4.47464275849388,5.31148636955419,6.18105925516499,5.0362163600019,2.33956172763022,5.38532173659119,5.86574305388978,5.18936851170692,4.76561273232505,5.32710871888158,6.51932231437689,4.92927757109629,4.89370788738928,3.2500328716635,5.94698013028729,6.27297612708292,3.84878168407466,5.44633406203144,5.9953614384747,4.25520560645603,5.23373135611178,5.11659151968904,4.71409050076877,3.13954176545777,3.77126554756253,5.64846373926176,3.96857216640058,4.90728208537497,5.96151589768949,5.30922928550588,3.02943070297979,6.02011545598795,4.7839896525264,5.00077655287808,5.0015888936539,5.22406826783076,4.90963700888383,4.77508397482656,4.96187061949598,5.75269091935223,4.59902568307617,5.95755598385521,4.11459897841979,6.27306028321982,5.89812429830534,4.36229140129412,6.16272672689256,5.95437798978487,4.9968864664369,4.32569110861078,7.09592058028079,6.76103139957841,6.43362539505068,3.28815193765702,4.42890381141869,5.10743938376005,5.78768553532023,2.82643596225113,5.64043489855332,3.91725251732295,5.23576130668873,6.97321759965919,5.94378716401478
"sample_56","Class_A",5.6211733749891,5.0637520525885,5.45462616861157,5.92374409404063,6.05310077723146,4.80558626043407,3.92850079435466,6.83309686905909,4.40239704067367,6.32624015207562,5.47955284876913,4.36628876042947,6.01198907482929,4.1311242434683,5.12776720151265,4.00054909943908,5.30659077630756,3.88318054383745,5.69673996281016,3.38844500663323,3.86488170862371,4.63153756474805,5.9640444188677,5.12265012375457,4.68770918621182,6.14217759157254,5.39374018778593,6.38996070286776,5.45639408059328,5.76167392369494,5.73575763345559,5.39969195635002,5.67175022393329,4.29512746506187,5.24019021964784,6.40737628107941,5.88400985131335,4.78865418451563,3.59889945169701,6.2207298293588,5.88302226766784,7.68078738767273,5.06928522170568,4.70025782373381,5.07650741028892,3.80080331135219,5.94005082345289,5.43616758899248,4.74734164126147,4.49717550402636,5.98794641916288,5.83321982526467,4.82471316759408,2.46379283928055,5.57532001111723,3.99834765346974,5.53575708045872,3.67635396842378,3.65189519895744,4.65643641610498,6.11690905671817,4.88882767206478,3.49838095247182,3.94245112896355,3.851366156797,2.96412609358515,5.6707653653255,6.75259060965095,4.3673539899275,4.0828354144165,4.39549821246821,6.16669303730274,4.16051318826659,4.48754014593104,5.30476250624988,3.21594072193242,3.36738542883945,5.15369351146531,5.78797514574979,4.02713647241555,6.76945163998154,5.47082618011416,6.79676214822497,4.50654268376268,4.16540887342659,6.28376294329411,6.3527932477377,4.05817770554688,5.59260223191348,6.02552235131244,4.58512248168408,5.06341449727104,4.47899377914092,3.22187244797594,4.45609124126748,7.33468308972826,6.48566889321771,3.67869510603483,5.08635486408829,5.20514024546765
"sample_57","Class_A",4.16222983140221,3.85507051166022,7.10148772676988,1.79607810538657,5.56508054058295,5.67244547155954,2.85721988187188,6.49583947925752,6.75443856615847,6.60195305888797,4.44458363896307,5.43413757393349,2.61879489246769,5.87925324699459,3.73665577429805,4.74821650725538,2.80626944344425,3.84825754928657,6.52808398562065,4.46046330858966,5.25514557162316,4.91814403249484,5.30702645422637,3.31133441945797,5.08988505793571,4.95037571220931,3.83941361935925,5.15225796857579,5.50756610430164,5.51566387862394,5.41534656949573,5.97292451648664,5.22722504672431,5.31477478849688,2.71068007074652,5.54766906114742,6.13974828122777,6.86251812107612,6.66202692755531,6.96493083545798,6.30550259528437,4.91931568546848,3.60637729644611,5.74118804285337,4.41436777699764,4.45692568070051,6.17575974358205,2.6212763269751,4.58636236745645,6.17488046288749,5.98791274603168,5.57135744593391,4.99642451289617,5.6107126100951,5.08605329003741,5.66095144814484,4.69350814034405,5.14975011039158,4.90316616724334,6.92561354699206,5.15149296896282,4.2808363450753,4.57927653354814,4.84986285136975,5.76197182770787,5.45425729775868,5.36783336118492,3.92266923224688,7.90102044141196,5.73740686348433,5.61727312050047,5.15910310965598,5.74382718109752,4.38658103968986,6.77291575836026,5.30660752617115,6.49465930397223,4.20878131631469,4.99495939168153,5.95200731965498,4.06409268800906,6.17075884406597,4.74513225328679,4.91171841824645,3.51660821868751,3.58166839005748,5.94113160060689,7.25067147903049,5.90574864557301,5.6131407681438,5.05011167926441,5.24187344047466,4.47530133369167,4.42336084170776,4.39785868694019,4.45936355199892,5.82840654165351,3.92979255374461,5.8540568464172,6.47244681770964
"sample_58","Class_A",5.22605197194389,5.73890742578179,3.02605186993785,4.49340640705102,6.38931545422711,4.62928264360387,6.05461156639113,2.98268795692096,5.5337723895446,4.62887367197193,4.28773149818728,4.81667426552102,7.38874545615898,4.51255878758392,5.00524742618822,4.30900628694804,5.66919348914841,6.70641590758185,4.46110751978358,4.31553738100255,2.96182089823438,4.02313660858014,5.34941201006093,5.85629800903617,5.15292309883183,5.55858215517898,6.12885537705807,5.09479122468559,3.68304183033936,5.02388549165184,3.96324591475713,5.01456372043782,4.07257565509164,6.38574066023349,4.19172012011869,4.33100897717861,6.29362784489423,5.1006950805357,4.03583140123846,6.05042080248518,4.76857815601782,5.16698357719187,4.22649109469991,3.43000888422879,4.96914666067705,4.00526749394727,4.21964829864843,5.66221732132112,5.9787566761765,5.90625117433585,4.87593514883367,5.07858620010772,4.45775834720008,5.76173851056374,6.19134480655336,5.23537606291502,3.10946586178341,6.0031146341663,5.6444233902351,6.4210888647888,6.0970135314276,5.31924870942512,4.15073158808017,5.54721671449268,4.11638785415156,5.97471168151469,6.10359780457696,3.70127758350661,7.45278328344555,4.56878480628585,6.15931311729862,4.21354240712279,5.26412525752253,2.55797176083025,3.95707283493638,5.33247557380427,4.71868883387036,6.47827328809989,4.35879178871007,5.84216084863235,5.89158010027127,3.16054758795682,6.19240315125158,7.63525896833449,4.93258820454821,3.34566928279741,6.39721788513385,5.50918895628401,5.49901415290034,5.69367316202328,4.57186874805491,5.61445804359726,4.81258076021962,5.60504648149421,6.32486606861629,5.32210284597133,3.9373659470664,5.64136326097504,5.00706629750052,4.62888100739989
